,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
46,8,7,0,1,0,14,12,0,10,1,0,1,0,9,6,0,8,9,0,-1,0,24,27,3,8,3,0,-1,0,10,6,3,8,8,0,-2,0,11,5,3,8,7,0,-2,0,8,5,3,8,8,0,-2,0,8,5,3,9,-1,0,-2,0,8,5,3
47,10,-1,0,1,0,13,6,1,8,8,0,1,0,9,5,0,10,1,0,-2,0,12,14,3,9,-1,-1,-2,0,11,14,3,12,15,-1,-2,0,6,7,3,9,-1,-1,-2,0,4,16,4,8,8,-1,-2,0,10,12,3,9,-1,-1,-2,0,8,10,2
48,8,5,-1,0,0,10,17,0,10,3,0,0,0,13,11,0,10,4,-1,-3,0,5,8,3,9,5,0,-3,0,9,6,3,10,4,-1,-3,0,6,5,3,7,7,-1,-3,0,5,5,3,10,5,-1,-3,0,6,5,3,9,3,-1,-3,0,5,5,3
49,6,-2,0,0,0,-1,11,0,8,-2,0,0,0,1,1,0,8,0,0,-3,0,2,-4,3,6,3,-1,-3,0,2,-3,3,6,3,-1,-3,0,2,-4,3,6,3,-1,-3,0,-1,-5,3,6,3,-1,-3,0,-2,-5,3,6,3,-1,-3,0,-1,-5,3
50,11,4,0,0,0,5,10,0,10,2,0,0,0,3,2,3,11,8,-1,-3,0,-3,-2,3,11,0,-1,-3,0,-4,-1,3,11,2,-2,-3,0,-5,-1,3,11,2,-1,-3,0,-2,0,3,10,3,-1,-3,0,-2,-1,3,10,7,-1,-3,0,-1,-3,3
51,3,3,0,0,0,9,12,0,3,10,0,0,0,15,13,0,4,6,-1,-3,0,8,9,3,2,3,-1,-3,0,11,5,3,3,7,0,-3,0,11,5,3,4,-1,-1,-3,0,7,6,3,3,1,-1,-3,0,6,6,3,1,3,-1,-3,0,14,8,3
52,14,3,0,2,0,11,11,0,13,6,0,2,0,11,11,0,13,4,0,-1,0,5,5,3,16,0,0,0,0,5,5,3,14,5,0,-2,0,5,5,3,14,5,0,-2,0,5,5,3,14,5,0,-2,0,5,5,3,14,5,0,-2,0,5,5,3
53,10,9,0,2,0,12,15,0,11,0,0,1,0,13,15,0,10,8,0,-1,0,12,15,3,9,3,0,-1,0,8,11,3,9,8,0,-2,0,9,11,3,10,-1,0,-2,0,10,12,3,9,8,0,-2,0,10,12,3,10,2,0,-2,0,10,12,3
54,10,10,0,2,0,11,14,0,12,0,0,2,0,8,11,0,11,4,0,-1,0,7,10,3,11,5,0,-2,0,11,11,3,10,4,0,-2,0,12,11,3,11,7,0,-2,0,11,11,3,13,0,0,-1,0,8,6,3,11,7,0,-2,0,7,42,4
55,18,12,-1,2,0,12,9,0,12,2,-1,2,0,14,6,0,11,2,-1,-1,0,8,6,3,14,-2,-1,-1,0,12,4,3,12,2,-1,-1,0,12,5,3,14,-2,-1,-1,0,6,4,3,14,-2,-1,-1,0,9,5,3,14,-2,-1,-1,0,9,4,3
56,15,5,1,1,0,27,25,0,15,1,1,1,0,15,8,0,13,8,1,-2,0,12,6,3,13,4,1,-2,0,12,2,3,13,8,1,-2,0,9,2,3,15,3,0,-2,0,9,2,3,13,6,0,-2,0,9,2,3,15,3,0,-2,0,9,2,3
57,8,6,-1,0,0,13,11,0,10,3,-1,-3,0,11,10,0,7,7,0,-3,0,14,10,3,7,7,0,-3,0,14,10,3,7,3,0,-3,0,10,10,3,7,5,-1,-3,0,8,7,3,8,3,-1,-3,0,8,7,3,7,2,-1,-3,0,8,7,3
58,11,3,0,0,0,11,8,0,10,8,0,0,0,12,8,0,11,8,-1,-3,0,9,5,3,10,3,-1,-3,0,8,5,3,10,3,-1,-3,0,11,6,3,10,7,-1,-3,0,11,5,3,10,8,-1,-3,0,9,5,3,11,-1,-1,-3,0,8,5,3
59,4,0,2,5,0,14,4,0,1,3,2,4,0,13,5,0,3,-1,4,2,0,11,1,3,11,-3,5,2,0,9,-1,3,5,3,5,-1,0,10,-2,3,8,5,5,-2,0,8,-2,3,0,7,0,3,0,9,-1,3,0,0,0,4,0,11,-2,3
60,17,4,0,3,0,8,8,0,14,14,0,2,0,10,5,0,16,6,0,0,0,22,21,3,17,4,0,-1,0,7,2,3,17,6,0,-1,0,10,3,3,14,6,0,-2,0,10,3,3,15,11,0,-2,0,8,2,3,14,6,0,-2,0,10,3,3
61,11,-1,0,3,0,11,14,0,8,7,0,2,0,9,13,0,8,4,0,-1,0,11,24,3,9,6,0,-1,0,8,11,3,8,3,0,-2,0,7,9,3,8,3,0,-2,0,6,10,3,8,3,0,-2,0,10,11,3,8,3,0,-2,0,8,11,3
