,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
62,8,5,1,2,0,3,7,0,9,4,0,-1,0,3,-2,3,10,1,0,-2,0,2,-5,3,8,4,0,-3,0,0,-3,3,10,3,0,-2,0,1,-3,3,10,2,0,-2,0,-1,-4,3,8,5,0,-3,0,1,-3,3,10,2,0,-2,0,-1,-4,3
63,7,3,1,1,0,0,7,0,8,6,0,-2,0,2,-2,3,8,-2,0,-3,0,-1,-5,3,8,0,0,-3,0,-3,-5,3,7,6,0,-3,0,-1,-5,3,8,0,0,-3,0,-4,-5,3,7,6,0,-3,0,-1,-5,3,8,0,0,-3,0,-1,-3,3
64,7,4,2,1,0,2,10,0,-6,14,1,1,0,2,-2,3,11,16,0,-1,0,2,10,3,9,16,0,-1,0,1,0,3,4,18,-1,1,0,0,0,3,-2,10,4,0,0,1,0,3,13,15,1,1,0,-1,-1,3,24,6,3,0,0,1,0,3
65,8,2,1,0,0,2,7,0,9,1,1,-3,0,3,8,3,10,-3,0,-3,0,0,-3,3,7,1,0,-3,0,0,-1,3,10,-3,0,-3,0,0,-3,3,10,-3,0,-3,0,0,-1,3,10,-3,0,-3,0,0,-3,3,10,-3,0,-3,0,0,-1,3
66,9,7,0,0,0,0,8,0,9,10,0,-3,0,1,8,3,9,3,0,-2,0,-1,-4,3,8,5,0,-3,0,-5,-3,3,6,5,0,-4,0,-2,-2,3,8,5,0,-3,0,-3,-3,3,9,3,0,-3,0,-2,-2,3,7,7,0,-4,0,-3,-3,3
67,8,1,0,0,0,0,8,0,8,2,0,-3,0,2,-1,3,7,1,-1,-3,0,-2,-2,3,7,-1,-1,-3,0,-1,-4,3,7,-1,-1,-3,0,-3,-3,3,7,1,-1,-3,0,1,-3,3,7,1,-1,-3,0,-3,-3,3,7,-1,-1,-3,0,1,-3,3
68,9,6,1,0,0,0,7,0,8,2,1,-3,0,2,-2,3,8,6,0,-3,0,-2,-5,3,8,7,0,-3,0,-2,-3,3,9,-2,0,-3,0,-1,-3,3,8,7,0,-3,0,-2,-3,3,9,-2,0,-3,0,-1,-3,3,8,7,0,-3,0,0,-4,3
69,8,5,0,1,0,2,9,0,7,0,0,-1,0,0,-3,3,7,5,0,-2,0,4,8,3,7,0,0,-2,0,3,-1,3,7,-1,0,-2,0,3,-2,3,7,0,0,-2,0,-1,-2,3,7,-1,0,-2,0,3,-2,3,7,0,0,-2,0,-1,-2,3
70,9,5,0,1,0,2,10,0,10,1,0,-1,0,3,11,3,7,3,0,-3,0,1,-1,3,10,1,0,-2,0,2,0,3,7,3,0,-3,0,2,0,3,10,1,0,-2,0,2,0,3,7,3,0,-3,0,2,0,3,10,1,0,-2,0,2,0,3
71,9,5,0,1,0,2,14,0,9,2,0,-1,0,0,2,3,8,0,0,-2,0,4,11,3,9,-1,0,-2,0,-2,-1,3,6,1,0,-3,0,1,0,3,9,-1,0,-2,0,1,-1,3,9,-1,0,-2,0,-1,-1,3,9,-1,0,-2,0,-2,-1,3
